,cnn,bbc,nbc,fox,aljazeera,wp,newyorker,newyorker_2,newyorker_3,newyorker_4,newyorker_5,newyorker_6,newyorker_7,newyorker_8,newyorker_9,newyorker_10,newyorker_11,newyorker_12,newyorker_13,newyorker_14,newyorker_15,newyorker_16,newyorker_17,newyorker_18,newyorker_19,newyorker_20,newyorker_21,newyorker_22,newyorker_23,newyorker_24,newyorker_25,newyorker_26,newyorker_27,newyorker_28,newyorker_29,newyorker_30,newyorker_31,newyorker_32,newyorker_33,newyorker_34,newyorker_35,newyorker_36,newyorker_37,newyorker_38
20,https://www.cnn.com/2022/09/22/opinions/the-woman-king-history-misogyny-burton/index.html,,https://www.nbcnews.com/video/-a-big-step-backwards-boris-johnson-condemns-supreme-court-roe-v-wade-ruling-142783557899,,,https://www.washingtonpost.com/world/2022/10/24/russia-west-africa-influence-wagner/,https://www.newyorker.com/contributors/shirley-ngozi-nwangwa,https://www.newyorker.com/magazine/coronavirus-chronicles,https://www.newyorker.com/culture/the-front-row/rosine-mbakams-intimate-documentaries-of-cameroon-and-the-diaspora,https://www.newyorker.com/news/news-desk/kenyas-dangerous-path-toward-authoritarianism,https://www.newyorker.com/culture/photo-booth,https://www.newyorker.com/business/currency/e-commerces-african-challenge-selling-to-people-who-arent-online,https://www.newyorker.com/contributors/jon-lee-anderson,https://www.newyorker.com/contributors/richard-brody,https://www.newyorker.com/business/currency/investor-confronts-ebola-crisis-sierra-leone,https://www.newyorker.com/culture/photo-booth,https://www.newyorker.com/magazine/annals-of-architecture,https://www.newyorker.com/culture/photo-booth/phoning-home-from-israel-2,https://www.newyorker.com/news/news-desk/aids-and-contraceptives-bad-choices-in-africa,https://www.newyorker.com/contributors/anthony-lane,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/books/double-take,https://www.newyorker.com/contributors/jennifer-egan,https://www.newyorker.com/contributors/evan-osnos,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/2006/10/02/the-path-of-stones,https://www.newyorker.com/magazine/2005/09/05/officers-and-gentlemen,https://www.newyorker.com/magazine/2003/03/17/riding-into-battle,https://www.newyorker.com/magazine/2001/10/08/life-turns-man-up-and-down,https://www.newyorker.com/magazine/2000/09/25/forsaken-2,https://www.newyorker.com/magazine/1999/05/24/miss-marys-sorrow,https://www.newyorker.com/magazine/1998/06/15/family-plot,https://www.newyorker.com/magazine/1997/08/18/african-journey,https://www.newyorker.com/magazine/1996/05/20,https://www.newyorker.com/magazine/1994/10/17/ten-hours-in-rwanda,https://www.newyorker.com/magazine/1991/04/08/the-white-goddess-of-the-wangora,https://www.newyorker.com/magazine/1986/05/19,https://www.newyorker.com/magazine/1980/11/03/the-capital-of-hope,https://www.newyorker.com/magazine/1976/09/13/letter-from-sri-lanka,https://www.newyorker.com/magazine/1970/10/10/tangier-buzzless-flies,https://www.newyorker.com/magazine/1966/10/22/stewart,https://www.newyorker.com/magazine/1959/12/05,https://www.newyorker.com/magazine/1954/08/14/dr-perelman-i-presume-or-small-bore-in-africa-shoot-if-you-must-past-this-old-gray-head,https://www.newyorker.com/magazine/1943/05/01/1943-05-01-070-tny-cards-000014061
21,https://www.cnn.com/2022/09/28/entertainment/grammys-consider-afrobeats-category-cec/index.html,,https://www.nbcnews.com/video/prince-charles-arrives-in-rwanda-amid-controversy-over-asylum-seekers-142584901504,,,https://www.washingtonpost.com/world/2022/10/18/mozambique-isis-cabo-delgado-gas/,https://www.newyorker.com/news/postscript,https://www.newyorker.com/magazine/2021/03/01,https://www.newyorker.com/contributors/richard-brody,https://www.newyorker.com/contributors/neha-wadekar,https://www.newyorker.com/culture/photo-booth/nick-nicholss-arresting-intimacy-with-the-wild-world,https://www.newyorker.com/contributors/jake-bright,https://www.newyorker.com/culture/photo-booth,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/contributors/philip-delves-broughton,https://www.newyorker.com/culture/photo-booth/somalilands-long-game,https://www.newyorker.com/magazine/2013/09/23,https://www.newyorker.com/contributors/james-pomerantz,https://www.newyorker.com/news/news-desk/aids-and-contraceptives-bad-choices-in-africa,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/books/page-turner,https://www.newyorker.com/books/double-take/vacation-tales-kenya,https://www.newyorker.com/books/page-turner,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/magazine/2008/06/09,https://www.newyorker.com/contributors/burkhard-bilger,https://www.newyorker.com/magazine/2005/09/05/officers-and-gentlemen,https://www.newyorker.com/magazine/2003/03/17/riding-into-battle,https://www.newyorker.com/magazine/loner-dept,https://www.newyorker.com/magazine/2000/09/25/forsaken-2,https://www.newyorker.com/contributors/ernest-hemingway,https://www.newyorker.com/contributors/scott-l-malcomson,https://www.newyorker.com/magazine/1997/08/18/african-journey,https://www.newyorker.com/magazine/1996/05/20/the-rains-that-never-fall-fell-in-my-house,https://www.newyorker.com/magazine/1994/10/17/ten-hours-in-rwanda,https://www.newyorker.com/magazine/1991/04/08/the-white-goddess-of-the-wangora,https://www.newyorker.com/magazine/1986/05/19/letter-from-europe-33,https://www.newyorker.com/magazine/1980/11/03/the-capital-of-hope,https://www.newyorker.com/magazine/1976/09/13/letter-from-sri-lanka,https://www.newyorker.com/magazine/1970/10/10/tangier-buzzless-flies,https://www.newyorker.com/magazine/1966/10/22/stewart,https://www.newyorker.com/magazine/1959/12/05/1959-12-05-236-tny-cards-000062942,https://www.newyorker.com/magazine/1954/08/14/dr-perelman-i-presume-or-small-bore-in-africa-shoot-if-you-must-past-this-old-gray-head,https://www.newyorker.com/magazine/1943/05/01/1943-05-01-070-tny-cards-000014061
22,https://www.cnn.com/2022/08/21/africa/jerry-eze-online-platform-nigeria-intl-cmd/index.html,,https://www.nbcnews.com/video/belgium-returns-tooth-of-slain-congolese-icon-to-his-family-142453317526,,,https://www.washingtonpost.com/world/2022/10/17/ethiopia-tigray-eritrea-war-shire/,https://www.newyorker.com/news/postscript/richard-leakeys-life-in-the-wild,https://www.newyorker.com/magazine/2021/03/01/why-does-the-pandemic-seem-to-be-hitting-some-countries-harder-than-others,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/culture/culture-desk,https://www.newyorker.com/culture/photo-booth/nick-nicholss-arresting-intimacy-with-the-wild-world,https://www.newyorker.com/culture/photo-booth,https://www.newyorker.com/culture/photo-booth/njideka-akunyili-crosbys-intimate-universes,https://www.newyorker.com/magazine/2015/06/22,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/culture/photo-booth/somalilands-long-game,https://www.newyorker.com/magazine/2013/09/23/a-sense-of-place,https://www.newyorker.com/culture/photo-booth,https://www.newyorker.com/contributors/michael-specter,https://www.newyorker.com/magazine/2011/04/04,https://www.newyorker.com/books/page-turner/in-the-news-miffy-beats-cathy-amazons-falling-stars,https://www.newyorker.com/books/double-take/vacation-tales-kenya,https://www.newyorker.com/books/page-turner/the-exchange-douglas-rogers,https://www.newyorker.com/news/steve-coll/the-invisible-cure,https://www.newyorker.com/magazine/2008/06/09/struggles,https://www.newyorker.com/magazine/q-a-website,https://www.newyorker.com/contributors/anthony-lane,https://www.newyorker.com/contributors/david-denby,https://www.newyorker.com/magazine/2001/05/14,https://www.newyorker.com/contributors/hoslet-olivier,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/annals-of-diplomacy,https://www.newyorker.com/contributors/peter-canby,https://www.newyorker.com/magazine/1996/05/20/the-rains-that-never-fall-fell-in-my-house,https://www.newyorker.com/contributors/robert-andrew-parker,https://www.newyorker.com/contributors/caroline-alexander,https://www.newyorker.com/magazine/1986/05/19/letter-from-europe-33,https://www.newyorker.com/contributors/alex-shoumatoff,https://www.newyorker.com/contributors/robert-shaplen,https://www.newyorker.com/contributors/john-hopkins,https://www.newyorker.com/contributors/emily-hahn,https://www.newyorker.com/magazine/1959/12/05/1959-12-05-236-tny-cards-000062942,https://www.newyorker.com/contributors/s-j-perelman,https://www.newyorker.com/contributors/clifton-fadiman
23,https://www.cnn.com/2022/07/14/world/education-technology-recycling-kenya-poverty-cnnheroes/index.html,,https://www.nbcnews.com/video/belgian-king-stops-short-of-apologizing-for-colonial-rule-of-congo-141772357671,,,https://www.washingtonpost.com/world/2022/10/13/ebola-outbreak-uganda-covid-lessons/,https://www.newyorker.com/news/postscript/richard-leakeys-life-in-the-wild,https://www.newyorker.com/magazine/2021/03/01/why-does-the-pandemic-seem-to-be-hitting-some-countries-harder-than-others,https://www.newyorker.com/magazine/2019/09/23,https://www.newyorker.com/culture/culture-desk/the-troubling-origins-of-the-skeletons-in-a-new-york-museum,https://www.newyorker.com/contributors/peter-canby,https://www.newyorker.com/culture/photo-booth/an-african-photography-exhibit-that-spans-the-continent-and-the-globe,https://www.newyorker.com/culture/photo-booth/njideka-akunyili-crosbys-intimate-universes,https://www.newyorker.com/magazine/2015/06/22/coming-to-terms-africas-succession-problem,https://www.newyorker.com/culture/photo-booth/central-african-republic,https://www.newyorker.com/contributors/amber-terranova,https://www.newyorker.com/magazine/2013/09/23/a-sense-of-place,https://www.newyorker.com/culture/photo-booth/phoning-home-from-israel,https://www.newyorker.com/magazine/a-critic-at-large,https://www.newyorker.com/magazine/2011/04/04/out-of-africa-3,https://www.newyorker.com/books/page-turner/in-the-news-miffy-beats-cathy-amazons-falling-stars,https://www.newyorker.com/contributors/jon-michaud,https://www.newyorker.com/books/page-turner/the-exchange-douglas-rogers,https://www.newyorker.com/news/steve-coll/the-invisible-cure,https://www.newyorker.com/magazine/2008/06/09/struggles,https://www.newyorker.com/magazine/2006/09/18,https://www.newyorker.com/magazine/the-current-cinema,https://www.newyorker.com/magazine/profiles,https://www.newyorker.com/magazine/2001/05/14/out-of-the-woods-2,https://www.newyorker.com/magazine/letter-from-angola,https://www.newyorker.com/magazine/1999/05/10,https://www.newyorker.com/magazine/1998/05/11,https://www.newyorker.com/contributors/dan-eldon,https://www.newyorker.com/contributors/neil-rollinson,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/a-critic-at-large,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/reflections,https://www.newyorker.com/magazine/sporting-scene,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/letter-from-paris,https://www.newyorker.com/contributors/anthony-west,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/fiction
24,https://www.cnn.com/2022/11/16/football/super-eagles-96/index.html,,https://www.nbcnews.com/video/hundreds-killed-as-flooding-strikes-durban-south-africa-137698885844,,,https://www.washingtonpost.com/people/adam-taylor/,https://www.newyorker.com/contributors/jon-lee-anderson,https://www.newyorker.com/contributors/siddhartha-mukherjee,https://www.newyorker.com/magazine/2019/09/23/jonathan-ledgard-believes-imagination-could-save-the-world,https://www.newyorker.com/culture/culture-desk/the-troubling-origins-of-the-skeletons-in-a-new-york-museum,https://www.newyorker.com/news/daily-comment,https://www.newyorker.com/culture/photo-booth/an-african-photography-exhibit-that-spans-the-continent-and-the-globe,https://www.newyorker.com/contributors/jean-philippe-dedieu,https://www.newyorker.com/magazine/2015/06/22/coming-to-terms-africas-succession-problem,https://www.newyorker.com/culture/photo-booth/central-african-republic,https://www.newyorker.com/magazine/books,https://www.newyorker.com/contributors/calvin-tomkins,https://www.newyorker.com/culture/photo-booth/phoning-home-from-israel,https://www.newyorker.com/magazine/2011/10/10,https://www.newyorker.com/magazine/2011/04/04/out-of-africa-3,https://www.newyorker.com/contributors/jenny-hendrix,https://www.newyorker.com/magazine/the-political-scene,https://www.newyorker.com/contributors/sarah-larson,https://www.newyorker.com/contributors/steve-coll,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/2006/09/18/q-a-4,https://www.newyorker.com/magazine/2004/12/20,https://www.newyorker.com/magazine/2003/03/03,https://www.newyorker.com/magazine/2001/05/14/out-of-the-woods-2,https://www.newyorker.com/magazine/2000/08/14,https://www.newyorker.com/magazine/1999/05/10/the-diamond-mine,https://www.newyorker.com/magazine/1998/05/11/the-genocide-fax,https://www.newyorker.com/magazine/letter-from-the-congo,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/1994/10/10,https://www.newyorker.com/magazine/1990/12/31,https://www.newyorker.com/magazine/1986/03/03,https://www.newyorker.com/magazine/1979/12/03,https://www.newyorker.com/magazine/1976/08/02,https://www.newyorker.com/magazine/1970/07/18,https://www.newyorker.com/magazine/1966/09/10,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/1954/07/31,https://www.newyorker.com/magazine/1934/04/28
25,https://www.cnn.com/2022/10/27/africa/ayo-animashaun-the-headies-nigeria-afrobeats-intl-spc/index.html,,https://www.nbcnews.com/video/cyclone-batsirai-devastates-southern-madagascar-132667973627,,,https://www.washingtonpost.com/health/,https://www.newyorker.com/podcast/the-new-yorker-radio-hour,https://www.newyorker.com/news/daily-comment,https://www.newyorker.com/magazine/2019/09/23/jonathan-ledgard-believes-imagination-could-save-the-world,https://www.newyorker.com/contributors/daniel-a-gross,https://www.newyorker.com/news/daily-comment/the-toll-that-the-mexico-city-policy-will-take-in-africa,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/business/currency,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/contributors/jon-lee-anderson,https://www.newyorker.com/magazine/2014/04/21,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/contributors/james-pomerantz,https://www.newyorker.com/magazine/2011/10/10/crime-pays-joan-acocella,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/magazine/2010/06/07,https://www.newyorker.com/magazine/the-current-cinema,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/magazine/2006/09/18/q-a-4,https://www.newyorker.com/magazine/2004/12/20/high-rollers,https://www.newyorker.com/magazine/2003/03/03/the-optimist-3,https://www.newyorker.com/contributors/elizabeth-royte,https://www.newyorker.com/magazine/2000/08/14/oil-and-blood,https://www.newyorker.com/magazine/1999/05/10/the-diamond-mine,https://www.newyorker.com/magazine/1998/05/11/the-genocide-fax,https://www.newyorker.com/magazine/1997/08/04,https://www.newyorker.com/magazine/1996/02/19,https://www.newyorker.com/magazine/1994/10/10/bush-pigs,https://www.newyorker.com/magazine/1990/12/31/the-dark-continent-of-henry-stanley,https://www.newyorker.com/magazine/1986/03/03/transition-5,https://www.newyorker.com/magazine/1979/12/03/a-second-cold-war,https://www.newyorker.com/magazine/1976/08/02/here-we-go-again-2,https://www.newyorker.com/magazine/1970/07/18/dar,https://www.newyorker.com/magazine/1966/09/10/letter-from-paris-358,https://www.newyorker.com/magazine/1959/11/21,https://www.newyorker.com/magazine/1954/07/31/dr-perelman-i-presume-or-small-bore-in-africa-to-count-the-cats-in-zanzibar,https://www.newyorker.com/magazine/1934/04/28/beauty-in-north-africa
26,https://www.cnn.com/2022/10/19/africa/kigali-buildings-silicon-valley-rwanda-spc-intl/index.html,,https://www.nbcnews.com/now/video/new-leader-in-burkina-faso-following-military-takeover-132495429778,,,https://www.washingtonpost.com/health/2022/10/06/ebola-uganda-screening-flights-us/,https://www.newyorker.com/podcast/the-new-yorker-radio-hour/a-new-civil-war-in-america,https://www.newyorker.com/news/daily-comment/how-biden-can-ease-tensions-that-trump-stoked-in-the-western-sahara,https://www.newyorker.com/contributors/ben-taub,https://www.newyorker.com/news/daily-comment,https://www.newyorker.com/news/daily-comment/the-toll-that-the-mexico-city-policy-will-take-in-africa,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/business/currency/moving-beyond-microcredit,https://www.newyorker.com/magazine/portfolio-by-nicola-lo-calzo,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/magazine/2014/04/21/briefly-noted-750,https://www.newyorker.com/magazine/2013/07/08,https://www.newyorker.com/magazine/poems,https://www.newyorker.com/magazine/2011/10/10/crime-pays-joan-acocella,https://www.newyorker.com/magazine/2011/04/04,https://www.newyorker.com/magazine/2010/11/01,https://www.newyorker.com/magazine/2010/06/07/right-fight,https://www.newyorker.com/magazine/2009/12/21,https://www.newyorker.com/magazine/2009/01/19,https://www.newyorker.com/magazine/2007/12/24,https://www.newyorker.com/contributors/blake-eskin,https://www.newyorker.com/magazine/2004/12/20/high-rollers,https://www.newyorker.com/magazine/2003/03/03/the-optimist-3,https://www.newyorker.com/magazine/briefly-noted,https://www.newyorker.com/magazine/2000/08/14/oil-and-blood,https://www.newyorker.com/contributors/nadine-gordimer,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/1997/08/04/continental-shift,https://www.newyorker.com/magazine/1996/02/19/is-burundi-next,https://www.newyorker.com/magazine/1994/10/10/bush-pigs,https://www.newyorker.com/magazine/1990/12/31/the-dark-continent-of-henry-stanley,https://www.newyorker.com/magazine/1986/03/03/transition-5,https://www.newyorker.com/magazine/1979/12/03/a-second-cold-war,https://www.newyorker.com/magazine/1976/08/02/here-we-go-again-2,https://www.newyorker.com/magazine/1970/07/18/dar,https://www.newyorker.com/magazine/1966/09/10/letter-from-paris-358,https://www.newyorker.com/magazine/1959/11/21/the-sensitive-bigamist,https://www.newyorker.com/magazine/1954/07/31/dr-perelman-i-presume-or-small-bore-in-africa-to-count-the-cats-in-zanzibar,https://www.newyorker.com/magazine/1934/04/28/beauty-in-north-africa
27,https://www.cnn.com/style/article/africa-fashion-exhibition-va-spc-intl/index.html,,https://www.nbcnews.com/video/rescuers-race-against-time-to-save-boy-trapped-down-well-in-morocco-132436037530,,,https://www.washingtonpost.com/people/lenny-bernstein/,https://www.newyorker.com/podcast/the-new-yorker-radio-hour/a-new-civil-war-in-america,https://www.newyorker.com/news/daily-comment/how-biden-can-ease-tensions-that-trump-stoked-in-the-western-sahara,https://www.newyorker.com/news/daily-comment,https://www.newyorker.com/news/daily-comment/tracing-the-racist-roots-of-donald-trumps-obscenities,https://www.newyorker.com/contributors/michael-specter,https://www.newyorker.com/news/news-desk/shootout-in-garamba,https://www.newyorker.com/business/currency/moving-beyond-microcredit,https://www.newyorker.com/magazine/2015/06/08,https://www.newyorker.com/news/news-desk/political-scene-fighting-ebola,https://www.newyorker.com/magazine/2014/04/21/briefly-noted-750,https://www.newyorker.com/magazine/2013/07/08/buried-secrets,https://www.newyorker.com/magazine/2012/09/10,https://www.newyorker.com/contributors/joan-acocella,https://www.newyorker.com/magazine/2011/04/04/out-of-africa-5,https://www.newyorker.com/magazine/2010/11/01/the-rights-stuff-3,https://www.newyorker.com/magazine/2010/06/07/right-fight,https://www.newyorker.com/magazine/2009/12/21/free-and-uneasy,https://www.newyorker.com/magazine/2009/01/19/the-enforcer,https://www.newyorker.com/magazine/2007/12/24/h-i-v-in-africa,https://www.newyorker.com/magazine/books,https://www.newyorker.com/contributors/david-denby,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/2001/05/07,https://www.newyorker.com/contributors/jon-lee-anderson,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/1997/08/04/continental-shift,https://www.newyorker.com/magazine/1996/02/19/is-burundi-next,https://www.newyorker.com/contributors/richard-dooling,https://www.newyorker.com/contributors/jeremy-bernstein,https://www.newyorker.com/contributors/william-edgett-smith,https://www.newyorker.com/contributors/william-pfaff,https://www.newyorker.com/contributors/e-j-kahn,https://www.newyorker.com/contributors/emily-hahn,https://www.newyorker.com/contributors/janet-flanner,https://www.newyorker.com/magazine/1959/11/21/the-sensitive-bigamist,https://www.newyorker.com/contributors/s-j-perelman,https://www.newyorker.com/contributors/bettina-wilson
28,https://www.cnn.com/travel/article/kenya-camel-milk-cafes-mpa-spc-intl/index.html,,https://www.nbcnews.com/news/world/ethiopia-tigray-eritrea-agree-end-fighting-rcna55288,,,https://www.washingtonpost.com/climate-environment/2022/10/06/orcas-hunt-kill-great-white-shark/,https://www.newyorker.com/contributors/david-remnick,https://www.newyorker.com/contributors/nicolas-niarchos,https://www.newyorker.com/news/daily-comment/robert-mugabe-and-the-fate-of-democracy-in-africa,https://www.newyorker.com/news/daily-comment/tracing-the-racist-roots-of-donald-trumps-obscenities,https://www.newyorker.com/news/daily-comment,https://www.newyorker.com/news/news-desk/shootout-in-garamba,https://www.newyorker.com/contributors/matt-mossman,https://www.newyorker.com/magazine/2015/06/08/exiles-portfolio-lo-calzo,https://www.newyorker.com/news/news-desk/political-scene-fighting-ebola,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/magazine/2013/07/08/buried-secrets,https://www.newyorker.com/magazine/2012/09/10/culture-5,https://www.newyorker.com/magazine/annals-of-evolution,https://www.newyorker.com/magazine/2011/04/04/out-of-africa-5,https://www.newyorker.com/magazine/2010/11/01/the-rights-stuff-3,https://www.newyorker.com/contributors/connie-bruck,https://www.newyorker.com/magazine/2009/12/21/free-and-uneasy,https://www.newyorker.com/magazine/2009/01/19/the-enforcer,https://www.newyorker.com/magazine/2007/12/24/h-i-v-in-africa,https://www.newyorker.com/magazine/2006/09/18,https://www.newyorker.com/magazine/the-financial-page,https://www.newyorker.com/magazine/briefly-noted,https://www.newyorker.com/magazine/2001/05/07/in-the-footsteps-of-mr-kurtz,https://www.newyorker.com/magazine/the-financial-page,https://www.newyorker.com/magazine/1999/01/25,https://www.newyorker.com/magazine/1998/04/13,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/artists-easel,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/poems,https://www.newyorker.com/magazine/books,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/contributors/wendy-veevers-carter,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/tag/africa/page/37
29,https://www.cnn.com/2021/09/22/africa/nigeria-ogbuagu-board-game-creator-spc-intl/index.html,,https://www.nbcnews.com/news/world/russia-agrees-rejoin-ukraine-grain-deal-rcna55184,,,https://www.washingtonpost.com/people/rachel-pannett/,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/news/daily-comment/robert-mugabe-and-the-fate-of-democracy-in-africa,https://www.newyorker.com/contributors/jelani-cobb,https://www.newyorker.com/news/daily-comment/the-enduring-american-military-mission-in-africa,https://www.newyorker.com/contributors/peter-canby,https://www.newyorker.com/culture/photo-booth,https://www.newyorker.com/magazine/2015/06/08/exiles-portfolio-lo-calzo,https://www.newyorker.com/contributors/the-new-yorker,https://www.newyorker.com/news/news-desk/a-rising-tide-of-anti-gay-sentiment-in-africa,https://www.newyorker.com/contributors/patrick-radden-keefe,https://www.newyorker.com/magazine/2012/09/10/culture-5,https://www.newyorker.com/magazine/2011/08/15,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/contributors/anthony-lane,https://www.newyorker.com/contributors/samantha-power,https://www.newyorker.com/magazine/letter-from-paris,https://www.newyorker.com/magazine/2006/09/18/hugger-mugger,https://www.newyorker.com/magazine/2004/12/20,https://www.newyorker.com/magazine/2003/02/17,https://www.newyorker.com/magazine/2001/05/07/in-the-footsteps-of-mr-kurtz,https://www.newyorker.com/magazine/2000/07/31,https://www.newyorker.com/magazine/1999/01/25/the-invisible-war-2,https://www.newyorker.com/magazine/1998/04/13/making-nice,https://www.newyorker.com/magazine/our-far-flung-correspondents,https://www.newyorker.com/magazine/letter-from-rwanda,https://www.newyorker.com/magazine/1994/08/08,https://www.newyorker.com/magazine/1990/09/03,https://www.newyorker.com/magazine/1986/02/10,https://www.newyorker.com/magazine/1979/08/27,https://www.newyorker.com/magazine/1975/03/24,https://www.newyorker.com/magazine/1970/07/04,https://www.newyorker.com/magazine/1966/07/23,https://www.newyorker.com/magazine/poems,https://www.newyorker.com/magazine/1954/07/17,https://www.newyorker.com/tag/africa/page/37
30,https://www.cnn.com/style/article/ayobola-kekere-ekun-quilling-spc-intl/index.html,,https://www.nbcnews.com/news/world/ugandas-ebola-outbreak-sees-worrisome-increase-infections-spike-cases-rcna53669,,,https://www.washingtonpost.com/world/2022/10/01/burkina-faso-coup/,https://www.newyorker.com/magazine/2021/12/06,https://www.newyorker.com/magazine/2021/02/01,https://www.newyorker.com/contributors/robin-wright,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/news/daily-comment/the-enduring-american-military-mission-in-africa,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/culture/photo-booth/the-young-survivors-of-boko-haram,https://www.newyorker.com/contributors/hilton-als,https://www.newyorker.com/business/currency,https://www.newyorker.com/news/news-desk/a-rising-tide-of-anti-gay-sentiment-in-africa,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/contributors/robert-pinsky,https://www.newyorker.com/magazine/2011/08/15/sleeping-with-the-enemy,https://www.newyorker.com/magazine/2011/04/04,https://www.newyorker.com/news/news-desk/the-u-n-africa-and-international-justice,https://www.newyorker.com/magazine/2010/04/26,https://www.newyorker.com/magazine/annals-of-invention,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/2007/11/19,https://www.newyorker.com/magazine/2006/09/18/hugger-mugger,https://www.newyorker.com/magazine/2004/12/20/push-and-pull,https://www.newyorker.com/magazine/2003/02/17/the-devil-that-danced-on-the-water,https://www.newyorker.com/magazine/african-journal,https://www.newyorker.com/magazine/2000/07/31/the-financial-page-the-diamond-market-vs-the-free-market,https://www.newyorker.com/magazine/1999/01/25/the-invisible-war-2,https://www.newyorker.com/magazine/1998/04/13/making-nice,https://www.newyorker.com/magazine/1997/06/02,https://www.newyorker.com/magazine/1995/12/18,https://www.newyorker.com/magazine/1994/08/08/iwanda-1994,https://www.newyorker.com/magazine/1990/09/03/african-democracy,https://www.newyorker.com/magazine/1986/02/10/offical-americans,https://www.newyorker.com/magazine/1979/08/27/cafe-de-banzo,https://www.newyorker.com/magazine/1975/03/24/through-a-continent-darkly,https://www.newyorker.com/magazine/1970/07/04/some-questions-about-the-war,https://www.newyorker.com/magazine/1966/07/23/the-meeting-4,https://www.newyorker.com/magazine/1957/10/26,https://www.newyorker.com/magazine/1954/07/17/dr-perelman-i-presume-or-small-bore-in-africa-this-is-the-forest-primeval,https://www.newyorker.com/tag/africa
